product_name,product_url,image_url,price,category,is_in_stock,measurements
Java House Espresso Ground Coffee – 375g,https://greenspoon.co.ke/product/java-house-espresso-ground-coffee-375g/,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Java-House-Espresso-Ground-Coffee-375g-720x480.jpg,"KShs 1,398",Drinks,true,375g
Java House Kenya AA Ground Coffee – 375g,https://greenspoon.co.ke/product/java-house-kenya-aa-ground-coffee-375g/,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Java-House-Kenya-AA-Ground-Coffee-375g-720x480.jpg,"KShs 1,298",Drinks,true,375g
Cadbury Drinking Chocolate,https://greenspoon.co.ke/product/cadbury-drinking-chocolate-450g/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-cadbury-drinking-chocolate-cocoa-sugar-225g-720x480.jpg,KShs 389,Drinks,true,
Kericho Gold Speciality Infusions – Spiced Tea (20 Bags),https://greenspoon.co.ke/product/kericho-gold-speciality-infusions-spiced-tea-20-bags/,https://greenspoon.co.ke/wp-content/uploads/2019/01/Greenspoon-Spiced-Tea-Kericho-Gold-720x480.jpg,KShs 298,Drinks,true,Spiced Tea (20 Bags)
Spring Valley Elgon Coffee (Medium Roast) – 250g,https://greenspoon.co.ke/product/spring-valley-elgon-coffee-medium-roast-250g/,https://greenspoon.co.ke/wp-content/uploads/2020/05/250g-Elgon-Beans-720x480.jpg,"KShs 1,498",Drinks,true,250g
Spring Valley Swisswater Decaf – 250g,https://greenspoon.co.ke/product/spring-valley-swisswater-decaf-250g/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-131-720x480.jpg,"KShs 2,298",Drinks,true,250g
Java House East Africa Blend Coffee Beans – 375g,https://greenspoon.co.ke/product/java-house-east-africa-blend-coffee-beans-375g/,https://greenspoon.co.ke/wp-content/uploads/2024/02/GREENSPOON-java-house-east-african-coffee-1-of-1-720x480.jpg,"KShs 1,329",Drinks,true,375g
Kericho Gold Earl Grey Tea – 20 Tea Bags,https://greenspoon.co.ke/product/kericho-gold-earl-grey-tea-20-tea-bags/,https://greenspoon.co.ke/wp-content/uploads/2023/12/Greenspoon-kericho-gold-earl-tea-3960-720x480.jpg,KShs 319,Drinks,true,20 Tea Bags
Kericho Gold Pure Green Tea,https://greenspoon.co.ke/product/kericho-gold-pure-green-tea/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Pure-Green-Tea-Kericho-Gold-720x480.jpg,KShs 389,Drinks,true,
Kericho Gold Speciality Infusions – Sweet Peppermint (20 Bags),https://greenspoon.co.ke/product/kericho-gold-speciality-infusions-sweet-peppermint-20-bags/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-1-6-720x480.jpg,KShs 319,Drinks,true,Sweet Peppermint (20 Bags)
Kericho Gold Specialty Infusions Decaf Tea – 20 Bags,https://greenspoon.co.ke/product/kericho-gold-speciality-infusions-decaf-tea-20-teabags/,https://greenspoon.co.ke/wp-content/uploads/2023/01/Greenspoon-Kenya-Kericho-Gold-Decaf-Tea-720x480.jpg,KShs 298,Drinks,true,20 Bags
Safari Lounge Digestif Peppermint Tea (15 Pieces),https://greenspoon.co.ke/product/digestif-peppermint-tea/,https://greenspoon.co.ke/wp-content/uploads/1970/01/Greenspoon-106-720x480.jpg,KShs 689,Drinks,true,15 Pieces
Cadbury Cocoa Powder – 320g,https://greenspoon.co.ke/product/cadbury-cocoa-powder-320g/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-Kenya-Cadbury-Cocoa-Copy-720x480.jpg,"KShs 1,229",Drinks,true,320g
Nestle Milo Active-Go Chocolate Milk Powder – 400g,https://greenspoon.co.ke/product/nestle-milo-active-go-chocolate-milk-powder-400g/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Nestle-Milo-Active-Go-Chocolate-Milk-Powder-400g-720x480.jpg,"KShs 1,079",Drinks,true,Go Chocolate Milk Powder – 400g
Spring Valley Coffee Lenana Medium Roast Capsules – 10 Capsules,https://greenspoon.co.ke/product/spring-valley-coffee-lenana-medium-roast-capsules-10-capsules/,https://greenspoon.co.ke/wp-content/uploads/2022/03/Lenana-Capsules-720x480.jpg,"KShs 1,249",Drinks,true,10 Capsules
Kericho Gold Green Tea Lemon,https://greenspoon.co.ke/product/kericho-gold-green-tea-lemon/,https://greenspoon.co.ke/wp-content/uploads/2022/03/greenspoon-Kericho-gold-green-tea-lemon-25-selfies-upright-9393-720x480.jpg,KShs 229,Drinks,true,
Guka’s Founder’s Blend Medium Roast – Beans | 250g,https://greenspoon.co.ke/product/gukas-founders-blend-medium-roast-beans-250g/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-gukas-whole-bean-dark-roast-2-of-1-1-720x480.jpg,KShs 998,Drinks,true,Beans | 250g
Kericho Gold Health &amp; Wellness – Night Time Tea (20 Bags),https://greenspoon.co.ke/product/kericho-gold-health-wellness-night-time-tea-20-bags/,https://greenspoon.co.ke/wp-content/uploads/2019/01/Greenspoon-Night-Time-Kericho-Gold-720x480.jpg,KShs 539,Drinks,true,Night Time Tea (20 Bags)
KETEPA Fahari Ya Kenya Loose Black Tea – 500g,https://greenspoon.co.ke/product/ketepa-fahari-ya-kenya-loose-black-tea-500g/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-Kenya-KETEPA-fahari-ya-Kenya-loose-black-tea-720x480.jpg,KShs 229,Drinks,true,500g
Dormans Decaffeinated Coffee – 375g,https://greenspoon.co.ke/product/dormans-decaffeinated-coffee-375g/,https://greenspoon.co.ke/wp-content/uploads/2022/11/GREENSPOON-dormans-decaf-1-of-1-720x480.jpg,"KShs 1,929",Drinks,true,375g
Kericho Gold Attitude Teas – Pineapple &amp; Mango Teas (25 Bags),https://greenspoon.co.ke/product/kericho-gold-attitude-teas-pineapple-mango-teas-25-bags/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Pineapple-Mango-Tea-Kericho-Gold-720x480.jpg,KShs 189,Drinks,true,Pineapple &amp; Mango Teas (25 Bags)
"Kericho Gold Cold Brew – Purple Tea, Apple, Blueberry &amp; Blackcurrant (12 Bags – Pyramid)",https://greenspoon.co.ke/product/kericho-gold-cold-brew-purple-tea-apple-blueberry-blackcurrant-12-bags-pyramid/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-2269-1-720x480.jpg,KShs 349,Drinks,true,"Purple Tea, Apple, Blueberry &amp; Blackcurrant (12 Bags – Pyramid)"
Java Gold Label Black Loose Tea Leaves – 350g,https://greenspoon.co.ke/product/java-gold-label-black-loose-tea-leaves-350g/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-JAVA-HOUSE-black-tea-2-of-1-720x480.jpg,KShs 298,Drinks,true,350g
Guka’s Founder’s Blend Medium Roast – Medium Grind | 250g,https://greenspoon.co.ke/product/gukas-founders-blend-medium-roast-medium-grind-250g/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-gukas-medium-grind-mediu-roast-2-of-1-720x480.jpg,"KShs 1,139",Drinks,true,Medium Grind | 250g
Erlu Tea Vintage Green Tea – 100g,https://greenspoon.co.ke/product/erlu-tea-vintage-green-100g/,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Erlu-tea-Vintage-Green-100g-720x480.jpg,KShs 549,Drinks,true,100g
"Kericho Gold Cold Brew – Blueberry, BlackCurrant, Lemon &amp; Rose (12 Bags – Pyramid)",https://greenspoon.co.ke/product/kericho-gold-cold-brew-blueberry-blackcurrant-lemon-rose-12-bags-pyramid/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-BlueberryBlackCurrantLemon-and-Rose-Cold-Brew-Kericho-Gold-720x480.jpg,KShs 339,Drinks,true,"Blueberry, BlackCurrant, Lemon &amp; Rose (12 Bags – Pyramid)"
"Kericho Gold Cold Brew – Strawberry, Melon &amp; Mint (12 Bags – Pyramid)",https://greenspoon.co.ke/product/kericho-gold-cold-brew-strawberry-melon-mint-12-bags-pyramid/,https://greenspoon.co.ke/wp-content/uploads/2022/03/greenspoon-kericho-gold-strawberry-melon-mint-cold-brew-5754-720x480.jpg,KShs 349,Drinks,true,"Strawberry, Melon &amp; Mint (12 Bags – Pyramid)"
Java House Rwanda Lake Kivu Coffee Beans – 375g,https://greenspoon.co.ke/product/java-house-rwanda-lake-kivu-coffee-beans-375g/,https://greenspoon.co.ke/wp-content/uploads/2024/02/GREENSPOON-java-house-rwanda-coffee-1-of-1-1-720x480.jpg,"KShs 1,159",Drinks,true,375g
Kericho Gold Pure Peppermint (Egypt) – (12 Tea Bags),https://greenspoon.co.ke/product/kericho-gold-pure-peppermint-egypt-12-tbags/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Kericho-Gold-Pure-Pepermint-720x480.jpg,"KShs 1,069",Drinks,true,(12 Tea Bags)
Kericho Gold Perfect Breakfast Tea – 15 Bags,https://greenspoon.co.ke/product/kericho-gold-perfect-breakfast-tea-15-bags/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Kericho-Gold-Perfect-Breakfast-720x480.jpg,KShs 969,Drinks,true,15 Bags
Melvins Tangawizi (Ginger) Chai – 250g,https://greenspoon.co.ke/product/melvins-tangawizi-ginger-chai-250g/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Melvins-Tangawizi-Chai-720x480.jpg,KShs 189,Drinks,true,250g
Spring Valley Coffee Nelion Intense Roast Capsules – 10 Capsules,https://greenspoon.co.ke/product/spring-valley-coffee-nelion-intense-roast-capsules-10-capsules/,https://greenspoon.co.ke/wp-content/uploads/2022/03/Nelion-Capsules-720x480.jpg,"KShs 1,249",Drinks,true,10 Capsules
Spring Valley Coffee Batian Dark Roast Capsules – 10 Capsules,https://greenspoon.co.ke/product/spring-valley-coffee-batian-medium-roast-capsules-10-capsules/,https://greenspoon.co.ke/wp-content/uploads/2022/03/Batian-Capsules-720x480.jpg,"KShs 1,249",Drinks,true,10 Capsules
Kericho Gold Turmeric Tea Moringa Pyramid – 15 Bags,https://greenspoon.co.ke/product/kericho-gold-tumerictea-moringa-pyramid-15-bags/,https://greenspoon.co.ke/wp-content/uploads/2023/10/GREENSPOON-kericho-gold-tumeric-green-tea-moringa-lemon-grass-1-of-1.jpg,KShs 849,Drinks,true,15 Bags
Java House Espresso Coffee Beans – 375g,https://greenspoon.co.ke/product/java-house-espresso-coffee-beans-375g/,https://greenspoon.co.ke/wp-content/uploads/2024/03/GREENSPOON-java-house-expresso-coffee-1-of-1-720x480.jpg,"KShs 1,249",Drinks,true,375g
Java House Kenya AA Coffee Beans – 375g,https://greenspoon.co.ke/product/java-house-kenya-aa-coffee-beans-375g/,https://greenspoon.co.ke/wp-content/uploads/2024/02/GREENSPOON-java-house-kenya-AA-coffee-1-of-1-720x480.jpg,"KShs 1,449",Drinks,true,375g
Erlu Tea Medallion Yellow Tea – 100g,https://greenspoon.co.ke/product/erlu-tea-medallion-yellow-100g/,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Erlu-Tea-Medallion-Yellow-100g-720x480.jpg,KShs 549,Drinks,true,100g
Kericho Gold Attitude Tea – Cardamom Tea (25 Bags),https://greenspoon.co.ke/product/kericho-gold-attitude-tea-cardamom-tea-25-bags/,https://greenspoon.co.ke/wp-content/uploads/2022/03/greenspoon-Kericho-gold-cardamon-tea-gene-in-a-tea-bag-6616-720x480.jpg,KShs 189,Drinks,true,Cardamom Tea (25 Bags)
Kenyan Originals 58 Gin &amp; Tonic,https://greenspoon.co.ke/product/kenyan-originals-58-gin-tonic/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A5833-3-720x480.jpg,KShs 269,Drinks,true,
Gilbeys Gin – 750ml,https://greenspoon.co.ke/product/gilbeys-gin-750ml/,https://greenspoon.co.ke/wp-content/uploads/2023/04/Greenspoon-Kenya-Gilbeys-Gin-750ml-720x480.jpg,"KShs 1,619",Drinks,true,750ml
Kenyan Originals Mukhombero Cocktail,https://greenspoon.co.ke/product/mukhombero/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A0552-720x480.jpg,KShs 379,Drinks,true,
Handas Sparkling Jaba (Miraa/Khat) Sex On The Beach Flavor – 450ml,https://greenspoon.co.ke/product/handas-sparkling-jaba-miraa-khat-sex-on-the-beach-flavor-450ml/,https://greenspoon.co.ke/wp-content/uploads/2024/01/3J2A6277-720x480.jpg,KShs 998,Drinks,true,450ml
Kenyan Originals 58 Gin Classic – 750ml,https://greenspoon.co.ke/product/kenyan-originals-58-gin-classic-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Kenyan-Originals-58-Gin-Classic-750ml-720x480.jpg,"KShs 1,829",Drinks,true,750ml
Procera Gin Blue Dot – 700ml,https://greenspoon.co.ke/product/procera-gin/,https://greenspoon.co.ke/wp-content/uploads/2020/03/Greenspoon-Kenya-Procera-Gin-Blue-Dot-700ml-2-720x480.jpg,"KShs 10,739",Drinks,true,700ml
Hunters Choice – 750ml,https://greenspoon.co.ke/product/hunters-choice-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-Hunters-choice-2-of-1-720x480.jpg,"KShs 1,198",Drinks,true,750ml
Ketel One Vodka – 750ml,https://greenspoon.co.ke/product/ketel-one-vodka-750ml/,https://greenspoon.co.ke/wp-content/uploads/2023/04/Greenspoon-Kenya-Ketel-One-Vodka-750ml-720x480.jpg,"KShs 3,598",Drinks,true,750ml
Jose Cuervo Especial Reposado – 750ml,https://greenspoon.co.ke/product/jose-cuervo-especial-reposado-750ml/,https://greenspoon.co.ke/wp-content/uploads/2023/03/Greenspoon-Kenya-Jose-Cuervo-Especial-Reposado-750ml-720x480.jpg,"KShs 2,659",Drinks,true,750ml
Smirnoff Red Vodka – 750ml,https://greenspoon.co.ke/product/smirnoff-red-vodka-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/07/Greenspoon-Kenya-Smirnoff-Vodka-720x480.jpg,"KShs 1,619",Drinks,true,750ml
Kenyan Originals 58 Gin Orange – 750ml,https://greenspoon.co.ke/product/kenyan-originals-58-gin-orange-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/04/GREENSPOON-kenya-originals-58-gin-1-of-1.jpg,"KShs 1,719",Drinks,true,750ml
Cointreau Liqueur – 1L,https://greenspoon.co.ke/product/cointreau-liqueur-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/07/Greenspoon-Kenya-Contreau-1L-720x480.jpg,"KShs 4,869",Drinks,true,1L
Grants Triple Wood 12 Years Blended Scotch Whisky – 750ml,https://greenspoon.co.ke/product/grants-triple-wood-blended-scotch-whisky-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/greenspoon-GRANTS-1-of-1-720x480.jpg,"KShs 2,259",Drinks,true,750ml
Viceroy 5 Years Brandy – 750ml,https://greenspoon.co.ke/product/viceroy-5-years-brandy-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/04/GREENSPOON-viceroy-blended-brandy-1-of-1-2.jpg,"KShs 1,649",Drinks,true,750ml
Kenyan Originals Mara Gin – 750ml,https://greenspoon.co.ke/product/kenyan-originals-mara-gin-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/02/3J2A0447-720x480.jpg,"KShs 9,619",Drinks,true,750ml
Procera Gin Red Dot – 700ml,https://greenspoon.co.ke/product/procera-gin-red-dot-700ml/,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Procera-Gin-Red-Dot-700ml-2-720x480.jpg,"KShs 13,998",Drinks,true,700ml
The Glenlivet 12 Year Double Oak Single Malt Scotch Whiskey – 700ml,https://greenspoon.co.ke/product/the-glenlivet-12-years-old-single-malt-scotch-whiskey/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-The-Glenlivet-12-Year-720x480.jpg,"KShs 6,619",Drinks,true,700ml
Baileys Original Irish Cream – 750ml,https://greenspoon.co.ke/product/baileys-original-irish-cream-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/07/Greenspoon-Kenya-Baileys-Irish-Cream-720x480.jpg,"KShs 2,819",Drinks,true,750ml
Woodford Reserve Bourbon Whiskey – 700ml,https://greenspoon.co.ke/product/woodford-reserve-bourbon-whiskey-700ml/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Woodford-Reserve-Bourbon-Whiskey-720x480.jpg,"KShs 6,639",Drinks,true,700ml
Kenyan Originals Classic Gin – 750ml,https://greenspoon.co.ke/product/kenyan-originals-classic-gin-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/04/3J2A5706-720x480.jpg,"KShs 2,698",Drinks,true,750ml
Royal Circle Whisky &amp; Cola Can 250ml,https://greenspoon.co.ke/product/royal-circle-whiskey-cola-can-250ml/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A7679-720x480.jpg,KShs 349,Drinks,true,250ml
Bols Passion – 750ml,https://greenspoon.co.ke/product/bols-passion-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-bols-passion-fruit-2-of-1-720x480.jpg,"KShs 2,098",Drinks,true,750ml
Singleton 12 Year Old Single Malt Scotch Whisky – 700ml,https://greenspoon.co.ke/product/singleton-12-year-old-single-malt-scotch-whisky-700ml/,https://greenspoon.co.ke/wp-content/uploads/2023/02/Greenspoon-Kenya-Singleton-12-Year-Old-Single-Malt-Scotch-Whisky-700ml-720x480.jpg,"KShs 6,429",Drinks,true,700ml
Jameson Original Irish Whiskey – 750ml,https://greenspoon.co.ke/product/jameson-original-irish-whiskey/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Jameson-Irish-Whiskey-720x480.jpg,"KShs 3,179",Drinks,true,750ml
Glenfiddich 12 Years Old Single Malt Whiskey,https://greenspoon.co.ke/product/glenfiddich-12-years-old-single-malt-whiskey/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Glenfiddich-12-Year-720x480.jpg,"KShs 7,119",Drinks,true,
Kenyan Originals Blush Gin – 750ml,https://greenspoon.co.ke/product/kenyan-originals-tambuzi-gin-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/04/3J2A1326-720x480.jpg,"KShs 2,739",Drinks,true,750ml
Kenyan Originals Lemon Cello Cocktail,https://greenspoon.co.ke/product/lemon-cello/,https://greenspoon.co.ke/wp-content/uploads/2025/11/3J2A0550-720x480.jpg,KShs 379,Drinks,true,
Beefeater Pink Gin – 750ml,https://greenspoon.co.ke/product/beefeater-pink-gin-750ml/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Beefeater-Pink-Strawberry-720x480.jpg,"KShs 3,429",Drinks,true,750ml
Kozaemon Shiroku Junmai Yuzu Sake – 500ml,https://greenspoon.co.ke/product/kozaemon-shiroku-junmai-yuzu-500ml/,https://greenspoon.co.ke/wp-content/uploads/2022/08/Greenspoon-Kenya-Kozaemon-Shiroku-Junmai-Yuzu-Sake-720x480.jpg,"KShs 6,339",Drinks,true,500ml
Southern Comfort Original – 750ml,https://greenspoon.co.ke/product/southern-comfort-original-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/02/greenspoon-southern-comfort-1-of-1-720x480.jpg,"KShs 2,798",Drinks,true,750ml
Jack Daniel’s Tennessee Fire Whiskey – 750ml,https://greenspoon.co.ke/product/jack-daniels-tennessee-fire-whiskey-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5341-720x480.jpg,"KShs 4,129",Drinks,true,750ml
Royal Circle Whiskey – 375ml,https://greenspoon.co.ke/product/royal-circle-whiskey-375ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5629-720x480.jpg,KShs 698,Drinks,true,375ml
Jack Daniel’s Honey Tennessee Whiskey – 1L,https://greenspoon.co.ke/product/jack-daniels-honey-tennessee-whiskey-1l/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5321-3-720x480.jpg,"KShs 5,319",Drinks,true,1L
Jack Daniel’s Single Barrel Whiskey – 700ml,https://greenspoon.co.ke/product/jack-daniels-single-barrel-whiskey-700ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5320-720x480.jpg,"KShs 7,379",Drinks,true,700ml
Jack Daniel’s Tennessee Whiskey – 375ml,https://greenspoon.co.ke/product/jack-daniels-tennessee-whiskey-375ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5339-720x480.jpg,"KShs 2,419",Drinks,true,375ml
Jack Daniel’s Old No. 7 Tennessee Bourbon Whiskey – 1L,https://greenspoon.co.ke/product/jack-daniels-old-no-7-tennessee-bourbon-whiskey-1l/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5632-720x480.jpg,"KShs 5,389",Drinks,true,1L
Quaffine Cold Brew Coffee Liquer 25% V/V – 750ml,https://greenspoon.co.ke/product/quaffine-cold-brew-coffee-liquer-25-v-v-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/01/3J2A2958-2-720x480.jpg,"KShs 5,398",Drinks,true,750ml
Aphro The Nubi Palm Spirit 40% ABV – 750ml,https://greenspoon.co.ke/product/aphro-the-nubi-palm-spirit-40-abv-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/01/3J2A2948-720x480.jpg,"KShs 6,649",Drinks,true,750ml
INACAN Gin &amp; Tonic – 250ml,https://greenspoon.co.ke/product/inacan-gin-tonic-250ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5201-720x480.jpg,KShs 329,Drinks,true,250ml
Royal Circle Honey Whisky – 750ml,https://greenspoon.co.ke/product/royal-circle-honey-whisky-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A4919-720x480.jpg,"KShs 1,249",Drinks,true,750ml
Jack Daniel’s Apple Tennessee Whiskey – 1L,https://greenspoon.co.ke/product/jack-daniels-apple-tennessee-whiskey-1l/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5326-720x480.jpg,"KShs 5,298",Drinks,true,1L
Aphro The Moor Palm Spirit 40% ABV – 750ml,https://greenspoon.co.ke/product/aphro-the-moor-palm-spirit-40-abv-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/02/3J2A2953-2-720x480.jpg,"KShs 6,649",Drinks,true,750ml
Jack Daniel’s Tennessee Honey Whiskey – 750ml,https://greenspoon.co.ke/product/jack-daniels-tennessee-honey-whiskey-750ml/,https://greenspoon.co.ke/wp-content/uploads/2025/03/3J2A5631-720x480.jpg,"KShs 4,298",Drinks,true,750ml
Pervak Homemade Crafted Pepper And Honey Infused Vodka,https://greenspoon.co.ke/product/pervak-homemade-crafted-pepper-and-honey-infused-vodka/,https://greenspoon.co.ke/wp-content/uploads/2022/11/GREENSPOON-Pervak-with-pepper-1-of-1.jpg,"KShs 2,069",Drinks,true,
Jack Daniel’s Tennessee Fire – 1L,https://greenspoon.co.ke/product/jack-daniels-tennessee-fire-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/12/greenspoon-jack-daniels-tinnessee-fire-2-of-1-720x480.jpg,"KShs 4,498",Drinks,true,1L
Bols Blueberry – 750ml,https://greenspoon.co.ke/product/bols-blueberry-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/10/Greenspoon-bols-blueberry-2-of-1-720x480.jpg,"KShs 1,679",Drinks,true,750ml
Bols Blue Curacao – 750ml,https://greenspoon.co.ke/product/bols-blue-curacao-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/09/Greenspoon-bols-curacao-2-of-1-720x480.jpg,"KShs 2,198",Drinks,true,750ml
Nautic Delights Fish Cakes – 4 Pieces/ Approx. 400g (Frozen),https://greenspoon.co.ke/product/nautic-delights-fish-cakes-4-pieces-approx-400g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/05/Greenspoon-Kenya-Nautic-Delights-Fish-Cakes-400g-Frozen-1-720x480.jpg,"KShs 1,659",Meat,true,4 Pieces/ Approx. 400g (Frozen)
Nautic Delights Tilapia Fillet – Approx. 1Kg (Frozen),https://greenspoon.co.ke/product/nautic-delights-tilapia-fillet-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Nautic-Delights-Tilapia-Fillet-1Kg-720x480.jpg,"KShs 1,769",Meat,true,Approx. 1Kg (Frozen)
Cooks &amp; Co Anchovy Fillets – 50g,https://greenspoon.co.ke/product/cooks-co-anchovy-fillets-50g/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Cooks-Co-Anchovy-Fillets-720x480.jpg,KShs 579,Pantry,true,50g
Safcol Sustainable Canned Tuna – 95g,https://greenspoon.co.ke/product/safcol-canned-tuna/,https://greenspoon.co.ke/wp-content/uploads/2023/07/3J2A4424-720x480.jpg,KShs 279,Meat,true,95g
Kentuna Red Snapper Fillet (Frozen),https://greenspoon.co.ke/product/kentuna-red-snapper-fillet-500g/,https://greenspoon.co.ke/wp-content/uploads/2020/04/Greenspoon-Snapper-Kentuna-720x480.jpg,"KShs 1,529",Meat,true,
Nautic Delights Nile Perch Fillets -1Kg (Frozen),https://greenspoon.co.ke/product/nautic-delights-nile-perch-fillets-6-fillets-approx-1kg-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Nautic-Delights-Nile-Perch-Fillets-6-Fillets-Approx.-1Kg-Frozen-720x480.jpg,"KShs 1,729",Meat,true,1Kg (Frozen)
Alpha Sea Food Pacific Mackerel – 1Kg,https://greenspoon.co.ke/product/alpha-sea-food-pacific-mackerel-1kg/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-pacific-mackerel-2-of-1-720x480.jpg,KShs 489,Meat,true,1Kg
D’Amico Anchovy Fillets Jar,https://greenspoon.co.ke/product/damico-anchovy-fillets-jar-140g/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-D_Amico-Anchovy-Fillets-720x480.jpg,"KShs 1,659",Meat,true,
Nautic Delights Fish Bites – 300g (Frozen),https://greenspoon.co.ke/product/nautic-delights-fish-bites-300g/,https://greenspoon.co.ke/wp-content/uploads/2024/10/greenspoon-nautic-2-of-1-720x480.jpg,KShs 739,Meat,true,300g (Frozen)
Kentuna Jumbo Prawns – 1Kg (Frozen),https://greenspoon.co.ke/product/kentuna-jumbo-prawns-1000g/,https://greenspoon.co.ke/wp-content/uploads/2022/01/Greenspoon-Jumbo-Prawns-Kentuna-720x480.jpg,"KShs 4,679",Meat,true,1Kg (Frozen)
Adriana Cooked Large Shrimps – 400g (Frozen),https://greenspoon.co.ke/product/adriana-cooked-large-shrimps-400g/,https://greenspoon.co.ke/wp-content/uploads/2024/11/greenspoon-large-shrimps-2-of-1-2-720x480.jpg,"KShs 3,069",Meat,true,400g (Frozen)
Adriana Cooked Medium Shrimps – 400g (Frozen),https://greenspoon.co.ke/product/adriana-cooked-medium-shrimps-400g/,https://greenspoon.co.ke/wp-content/uploads/2024/11/greenspoon-medium-shrimps-2-of-1-3-720x480.jpg,"KShs 2,719",Meat,true,400g (Frozen)
Kentuna Wahoo Fillet (Frozen),https://greenspoon.co.ke/product/kentuna-wahoo-fillet-500g/,https://greenspoon.co.ke/wp-content/uploads/2020/04/Greenspoon-Wahoo-Kentuna-720x480.jpg,"KShs 1,419",Meat,true,
Alpha Sea Food Red Snapper Fillet Skin Off – Approx. 500g – 1Kg,https://greenspoon.co.ke/product/alpha-sea-food-red-snapper-fillet-skin-off/,https://greenspoon.co.ke/wp-content/uploads/2025/11/Red-Snapper-Fillet-min-720x446.jpg,"KShs 2,199",Meat,true,Approx. 500g – 1Kg
